site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem
DRO,663,354.34,CAAU,D,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,144.92,5,0.33,184.47,2A,1.88,NA,NA,3.55,180.05,113.29,1.74,NA,NA,NA,0.529832178581683,0,DRY,18,545,DRO.CAAU.D,0.629214107192447,187.740734158634,116.071126353791,71.6696078048431,0.381747776400432,61.8252223599568
DRO,664,378.03,CAAU,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,240.85,2,0,NA,NA,3.2,236.38,78.95,8.76,NA,NA,NA,0.529832178581683,0,WET,12,378,DRO.CAAU.D,0.333996107961756,200.292458469234,80.442962602589,119.849495866645,0.598372483829961,40.1627516170039
DRO,665,362.62,CAAU,A,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,192.94,2,0,NA,NA,2.99,189.06,84.31,7.6,NA,NA,NA,0.529832178581683,0,WET,12,378,DRO.CAAU.A,0.445943086850735,192.12774459729,86.0402591769809,106.087485420309,0.552171606670729,44.7828393329271
DRO,666,382.61,CAAU,A,TE,4,2018-06-06,2020-12-05,1,0,1,1,0,NA,NA,NA,NA,NA,87.93,NA,NA,77.71,5,0,NA,NA,5.8,71.91,27.66,NA,NA,NA,F,0.529832178581683,0,DRY,30,913,DRO.CAAU.A,0.384647476011681,202.719089847138,29.8909553608678,172.82813448627,0.852549873899852,14.7450126100148
DRO,667,381.85,CAAU,B,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,101.88,5,0.38,174.35,2A,7.46,NA,NA,3.33,167.27,73.56,6.79,NA,NA,NA,0.529832178581683,0,DRY,18,545,DRO.CAAU.B,0.439768039696299,202.316417391416,76.6735577210498,125.642859670366,0.621021572496948,37.8978427503052
DRO,668,393.7,CAAU,B,TE,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,101.19,NA,NA,89.51,5,0,NA,NA,6.37,83.14,25.84,NA,NA,NA,F,0.529832178581683,0,DRY,30,913,DRO.CAAU.B,0.310801058455617,208.594928707609,27.8198027423623,180.775125965246,0.866632410889731,13.3367589110269
DRO,670,383.73,CAAU,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,228.21,1,0,NA,NA,3.11,223.84,84.65,4.17,NA,NA,NA,0.529832178581683,0,WET,12,378,DRO.CAAU.E,0.378171908506076,203.312501887149,86.3026112401716,117.009890646978,0.575517440201121,42.4482559798879
DRO,671,392.78,CAAU,C,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,218.1,1,0,NA,NA,3.84,212.98,96.29,NA,NA,NA,NA,0.529832178581683,0,WET,12,378,DRO.CAAU.C,0.452108179171753,208.107483103314,98.6047938773594,109.502689225954,0.526183333693927,47.3816666306073
DRO,672,434,CAAU,C,TE,3,2018-06-06,2020-07-15,1,0,1,1,1,NA,NA,NA,NA,NA,312.21,9,0.47,275.09,3,0,NA,NA,1.68,273.41,85.79,6.31,NA,NA,NA,0.529832178581683,0,WET,24,770,DRO.CAAU.C,0.31377784280019,229.947165504451,86.3171467759043,143.630018728546,0.624621827424815,37.5378172575185
DRO,673,473.94,CAAU,D,TI,3,2018-06-06,2020-07-15,1,0,0,1,1,NA,NA,NA,NA,NA,256.69,9,0.33,293.99,2,0,NA,NA,1.58,292.41,187.71,NA,NA,NA,NA,0.529832178581683,0,WET,24,770,DRO.CAAU.D,0.641941110085154,251.108662717003,188.724266953935,62.3843957630685,0.248435856764428,75.1564143235572
DRO,674,463.36,CAAU,D,TE,4,2018-06-06,2020-12-05,1,0,1,1,0,NA,NA,NA,NA,NA,339.26,NA,0.43,352.76,4,29.41,NA,NA,18.17,305.18,41.75,12.55,NA,NA,F,0.529832178581683,0,DRY,30,913,DRO.CAAU.D,0.13680450881447,245.503038267609,48.2591585293925,197.243879738216,0.803427448923105,19.6572551076895
DRO,675,525.26,CAAU,A,TI,4,2018-06-06,2020-12-05,1,0,1,0,0,NA,NA,NA,NA,NA,240.33,NA,0.53,256.14,4,58.53,NA,NA,8,189.61,34.87,15.84,NA,NA,F,0.529832178581683,0,DRY,30,913,DRO.CAAU.A,0.18390380254206,278.299650121815,47.1051199831232,231.194530138692,0.830739564485601,16.9260435514399
DRO,676,573.76,CAAU,A,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,182.25,5,0.59,241.74,2,0,NA,NA,3.36,237.18,148.98,NA,NA,NA,NA,0.529832178581683,0,DRY,18,545,DRO.CAAU.A,0.628130533771819,303.996510783027,151.844275233999,152.152235549027,0.500506519489705,49.9493480510295
DRO,677,570.36,CAAU,B,TI,3,2018-06-06,2020-07-15,0,0,1,1,1,NA,NA,NA,NA,NA,296.76,9,0.58,339.22,3,1.86,NA,NA,2.37,334.99,110.75,1.69,NA,NA,NA,0.529832178581683,0,WET,24,770,DRO.CAAU.B,0.330606883787576,302.195081375849,112.148467118421,190.046614257427,0.628887185695325,37.1112814304675
DRO,678,591.48,CAAU,B,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,197.26,5,0.61,280.4,2,0,NA,NA,3.24,276.31,162.79,NA,NA,NA,NA,0.529832178581683,0,DRY,18,544,DRO.CAAU.B,0.589157106148891,313.385136987494,165.199652564149,148.185484423345,0.472854219724079,52.7145780275921
DRO,679,634.21,CAAU,E,TI,3,2018-06-06,2020-07-15,1,0,1,1,1,NA,NA,NA,NA,NA,396.9,9,0.59,379.26,2,0.16,NA,NA,2.79,376.31,147.78,0.19,NA,NA,NA,0.529832178581683,0,WET,24,770,DRO.CAAU.E,0.392708139565784,336.024865978289,148.938489011719,187.08637696657,0.556763489576566,44.3236510423434
DRO,680,689.09,CAAU,E,TE,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,326.77,NA,0.73,324.18,2,8.76,NA,NA,4.68,310.74,118.27,4.8,NA,NA,F,0.529832178581683,0,DRY,30,913,DRO.CAAU.E,0.380607581901268,365.102055938852,123.385365900753,241.716690038099,0.662052393587677,33.7947606412323
DRO,681,309.21,SYSA,C,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,161.03,5,0.28,156.72,1,0,NA,NA,2.99,156.43,125.24,NA,NA,NA,NA,0.50154317473727,0,DRY,18,544,DRO.SYSA.C,0.800613693025634,155.082165060511,125.472177970977,29.6099870895337,0.190930962809168,80.9069037190832
DRO,682,333.25,SYSA,C,TE,6,2018-06-06,2021-12-07,0,0,1,0,1,NA,NA,0,1,0,189.58,5,0.3,149.82,2,0.51,NA,NA,4.99,139.07,77.204,0.044,NA,NA,NA,0.50154317473727,0,DRY,42,1280,DRO.SYSA.C,0.555144891062055,167.139262981195,83.1718075789171,83.967455402278,0.502380194243917,49.7619805756083
DRO,683,330.08,SYSA,D,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,216.26,5,0.32,183.63,2,0.23,0,0,8.95,175.9,86.45,0.01,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.D,0.491472427515634,165.549371117278,90.2490818646958,75.3002892525821,0.454850953189294,54.5149046810706
DRO,684,342.38,SYSA,D,TE,6,2018-06-06,2021-12-07,0,0,1,1,1,NA,NA,0,2,0,151.94,5,0.31,107.05,2,0.59,NA,NA,3.0838,101.65,68.184,0,NA,0.314,NA,0.50154317473727,0,DRY,42,1280,DRO.SYSA.D,0.670772257747172,171.718352166546,71.8061701918347,99.9121819747116,0.581837530550076,41.8162469449924
DRO,685,351.44,SYSA,A,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,239.23,1,0,NA,NA,3.38,235.3,122.58,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.A,0.520951976200595,176.262333329666,124.627341266468,51.6349920631977,0.292943994827437,70.7056005172563
DRO,686,377.85,SYSA,A,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,3,0,156.56,5,0.34,93.86,3,10.45,0,0,7.04,87.24,29.96,4.96,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.A,0.343420449335167,189.508088574477,32.2334433745988,157.274645199879,0.829909933570297,17.0090066429703
DRO,687,354.86,SYSA,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,270.8,1,0,NA,NA,3.28,264.84,144.08,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.B,0.544026582087298,177.977610987267,147.32239842924,30.6552125580272,0.172241960030693,82.7758039969307
DRO,688,379.3,SYSA,B,TE,2,2018-06-06,2019-12-02,0,0,1,NA,0,NA,NA,NA,NA,NA,184.29,5,0.32,190.15,1,0,NA,NA,3.11,186.45,142.24,NA,NA,NA,NA,0.50154317473727,0,DRY,18,544,DRO.SYSA.B,0.762885492089032,190.235326177846,145.062676320729,45.1726498571169,0.237456684647972,76.2543315352028
DRO,689,387.71,SYSA,E,TI,2,2018-06-06,2019-12-03,0,0,1,NA,0,NA,NA,NA,NA,NA,218.79,5,0.34,206.98,1,0,NA,NA,3.22,201.39,157.54,NA,NA,NA,NA,0.50154317473727,0,DRY,18,545,DRO.SYSA.E,0.782263270271612,194.453304277387,161.912851680818,32.5404525965685,0.167343274096025,83.2656725903975
DRO,690,381.41,SYSA,E,TE,6,2018-06-06,2021-12-07,1,0,1,1,1,NA,NA,0,4,0,122.52,5,0.25,56.83,4,10.66,NA,NA,2.4292,52.76,26.464,5.924,NA,NA,NA,0.50154317473727,0,DRY,42,1280,DRO.SYSA.E,0.501592115238817,191.293582276542,28.505479909022,162.78810236752,0.850985696593766,14.9014303406234
DRO,691,422.76,SYSA,C,TI,5,2018-06-06,2021-06-07,1,1,1,1,1,0,NA,3,3,0,212.72,5,0.35,59.52,4,37.36,0,102.71,10.68,48.79,19.08,17.99,0,79.74,F,0.50154317473727,1,WET,36,1097,DRO.SYSA.C,0.391063742570199,212.032392551928,23.2761139577782,188.75627859415,0.89022378289639,10.9776217103609
DRO,692,383.28,SYSA,C,TE,5,2018-06-06,2021-06-07,1,0,1,1,1,0,NA,0,1,0,265.23,5,0.35,255.87,2,0.12,0,0,8.03,248.93,121,0,0,0,F,0.50154317473727,0,WET,36,1097,DRO.SYSA.C,0.486080424215643,192.231468013301,124.373398144057,67.8580698692441,0.353001881380571,64.6998118619429
DRO,693,396.26,SYSA,D,TI,6,2018-06-06,2021-12-07,0,1,1,1,1,NA,NA,3,3,0,83.7,5,0.3,40.3,2A,6.93,NA,NA,1.9141,37.94,28.784,4.594,NA,NA,NA,0.50154317473727,1,DRY,42,1280,DRO.SYSA.D,0.758671586715867,198.74149842139,30.5744649446494,168.167033476741,0.846159633556639,15.3840366443361
DRO,694,391.76,SYSA,D,TE,2,2018-06-06,2019-12-05,0,0,1,NA,1,NA,NA,NA,NA,NA,165.61,5,0.35,174.75,1,0,NA,NA,4.69,169.16,129.3,NA,NA,NA,NA,0.50154317473727,0,DRY,18,547,DRO.SYSA.D,0.764365098131946,196.484554135073,133.572800898558,62.9117532365151,0.320186762330777,67.9813237669223
DRO,695,401.92,SYSA,A,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,171.46,5,0.35,184.38,1,0,NA,NA,3.58,180.08,131.37,NA,NA,NA,NA,0.50154317473727,0,DRY,18,545,DRO.SYSA.A,0.729509107063527,201.580232790403,134.506889160373,67.0733436300303,0.332737703005686,66.7262296994314
DRO,696,390.17,SYSA,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,269.18,1,0,NA,NA,3.33,266.69,150.5,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.A,0.564325621508118,195.68710048724,151.905170797555,43.7819296896853,0.223734367675094,77.6265632324906
DRO,697,414.74,SYSA,B,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,275.71,5,0.37,243.43,2,11.68,0,0,5.03,237.24,104.05,5.83,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.B,0.438585398752318,208.010016290535,106.764843618277,101.245172672258,0.486732199140091,51.3267800859909
DRO,698,420.09,SYSA,B,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,296.57,5,0.38,234.05,2A,50.22,0,0,8.1,226.04,73.68,16.72,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.B,0.325960007078393,210.69327227538,76.2909396566979,134.402332618682,0.637905193493865,36.2094806506135
DRO,700,405.95,SYSA,E,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,310.42,5,0.35,293.47,2,0.84,0,0,7.19,285.66,132.91,0.16,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.E,0.46527340194637,203.601451784595,136.543785269201,67.0576665153934,0.329357506676027,67.0642493323973
DRO,701,417.4,SYSA,C,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,316.3,1,0,NA,NA,3.48,310.78,175.76,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.C,0.565544758349958,209.344121135336,178.881807066092,30.4623140692445,0.14551310972593,85.448689027407
DRO,702,437.25,SYSA,C,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,222.48,5,0.38,221.55,1,0,NA,NA,3.56,214.91,171.5,NA,NA,NA,NA,0.50154317473727,0,DRY,18,544,DRO.SYSA.C,0.7980084686613,219.299753153871,176.798776231911,42.5009769219601,0.193803122487509,80.6196877512491
DRO,703,453.48,SYSA,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,348,1,0,NA,NA,3.37,343.11,191.96,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.D,0.559470723674623,227.439798879857,194.695811838769,32.7439870410881,0.143967710147268,85.6032289852732
DRO,704,465.42,SYSA,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,181.63,5,0.4,139.39,2A,0,0,0,3.13,138,80.1,0,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.D,0.580434782608696,233.42822438622,80.9068043478261,152.521420038394,0.653397507689725,34.6602492310275
DRO,705,470.79,SYSA,A,TI,6,2018-06-06,2021-12-06,1,0,1,0,1,NA,NA,0,1,0,239.85,5,0.43,210.05,2,2.71,NA,NA,3.5418,204.75,111.114,1.064,NA,NA,NA,0.50154317473727,0,DRY,42,1279,DRO.SYSA.A,0.542681318681319,236.121511234559,113.990210989011,122.131300245548,0.517239194374904,48.2760805625096
DRO,706,458.38,SYSA,A,TE,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,1,0,220.15,5,0.38,194.91,2,0.46,NA,NA,5.11,186.96,138.994,0.084,NA,NA,NA,0.50154317473727,0,DRY,42,1279,DRO.SYSA.A,0.743442447582371,229.89736043607,144.90436745828,84.9929929777898,0.369699733901142,63.0300266098858
DRO,707,464.72,SYSA,B,TI,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,1,0,218.7,5,0.39,178.63,2,0.45,NA,NA,5.8012,171.1,133.244,0.104,NA,NA,NA,0.50154317473727,0,DRY,42,1279,DRO.SYSA.B,0.77874926943308,233.077144163904,139.107981998831,93.9691621650728,0.40316764006252,59.683235993748
DRO,708,469.11,SYSA,B,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,344.07,1,0,NA,NA,3.48,339.23,185.57,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.B,0.547032986469357,235.278918701001,188.217639654512,47.0612790464889,0.200023356560456,79.9976643439544
DRO,709,478.58,SYSA,E,TI,6,2018-06-06,2021-12-07,1,1,1,1,1,NA,NA,4,4,0,114.45,5,0.28,47.14,3,16.59,NA,NA,1.6219,42.49,32.374,13.794,NA,NA,NA,0.50154317473727,1,DRY,42,1280,DRO.SYSA.E,0.761920451871029,240.028532565762,35.9169301012003,204.111602464562,0.850363914167747,14.9636085832253
DRO,710,477.13,SYSA,E,TE,2,2018-06-06,2019-12-02,0,0,0,NA,0,NA,NA,NA,NA,NA,266.51,5,0.39,230.77,1,0,NA,NA,3.03,227.08,179.75,NA,NA,NA,NA,0.50154317473727,0,DRY,18,544,DRO.SYSA.E,0.791571252422054,239.301294962393,182.670897921437,56.6303970409561,0.236648936855338,76.3351063144662
DRO,711,477.61,SYSA,C,TI,6,2018-06-06,2021-12-07,0,0,1,1,1,NA,NA,0,1,0,301.64,5,0.41,220.62,2,1.29,NA,NA,7.6428,211.33,142.004,0.864,NA,NA,NA,0.50154317473727,0,DRY,42,1280,DRO.SYSA.C,0.671953816306251,239.542035686267,148.246450953485,91.2955847327823,0.381125527597811,61.8874472402189
DRO,712,454.41,SYSA,C,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,370.55,1,0,NA,NA,3.93,364.44,208.21,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.C,0.571314894084074,227.906234032363,211.700734002854,16.205500029509,0.0711059971584973,92.8894002841503
DRO,713,535.22,SYSA,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,351.42,1,0,NA,NA,3.58,346.62,181.37,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.D,0.523253130229069,268.435937982881,183.8816150251,84.5543229577819,0.314988833436952,68.5011166563048
DRO,714,549.93,SYSA,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,356.39,1,0,NA,NA,3.77,351.67,189.34,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.D,0.53840247959735,275.813638083267,191.881259703699,83.9323783795672,0.30430829658332,69.569170341668
DRO,715,581.55,SYSA,A,TI,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,227.39,5,0.52,177.61,2A,0,0,0,5.12,173.36,112.04,0.47,0,0,F,0.50154317473727,0,WET,36,1098,DRO.SYSA.A,0.646285186894324,291.672433268459,114.786712044301,176.885721224158,0.606453339597405,39.3546660402595
DRO,716,581.92,SYSA,A,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,275.8,5,0.52,267.48,1,0,NA,NA,3.06,263.88,215.84,NA,NA,NA,NA,0.50154317473727,0,DRY,18,544,DRO.SYSA.A,0.817947551917538,291.858004243112,218.784611186903,73.0733930562087,0.250373099225814,74.9626900774186
DRO,717,578.66,SYSA,B,TI,2,2018-06-06,2019-12-02,0,1,1,NA,1,NA,NA,NA,NA,NA,135.43,5,0.5,233.03,2,0,NA,NA,3.99,227.29,111.76,NA,NA,NA,NA,0.50154317473727,1,DRY,18,544,DRO.SYSA.B,0.491706630296098,290.222973493468,114.5823960579,175.640577435569,0.60519184722474,39.480815277526
DRO,718,634.81,SYSA,B,TE,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,312.38,5,0.5,237.73,2,20.7,NA,NA,8.1585,224.22,73.984,4.564,NA,NA,NA,0.50154317473727,0,DRY,42,1279,DRO.SYSA.B,0.32996164481313,318.384622754966,78.4417818214254,239.942840933541,0.753625721171228,24.6374278828772
DRO,719,650.67,SYSA,E,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,476.03,1,0,NA,NA,4.42,469.52,244.27,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.E,0.520254728233089,326.339097506299,247.656858280797,78.6822392255018,0.241105769510143,75.8894230489857
DRO,720,695.35,SYSA,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,585.58,1,0,NA,NA,3.23,579.68,326.13,NA,NA,NA,NA,0.50154317473727,0,WET,12,378,DRO.SYSA.E,0.56260350538228,348.74804655356,329.449360681755,19.2986858718049,0.0553370436408769,94.4662956359123
DRO,721,239.61,ARPE,C,TI,5,2018-06-06,2021-06-07,0,0,1,1,1,0,NA,0,1,0,165.94,5,0.23,153.88,2,0,0,0,10.93,139.12,108.64,0,0,0,F,0.573936689438719,0,WET,36,1097,DRO.ARPE.C,0.780908568142611,137.520970156411,120.166210465785,17.3547596906265,0.126197187751714,87.3802812248286
DRO,722,244.12,ARPE,C,TE,2,2018-06-06,2019-12-02,0,0,1,NA,0,NA,NA,NA,NA,NA,152.95,5,0.21,150.49,1,0,NA,NA,3.5,145.32,119.1,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.C,0.819570602807597,140.10942462578,123.337180016515,16.7722446092648,0.119708182758312,88.0291817241688
DRO,723,255.49,ARPE,D,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,184.43,1,0,NA,NA,3.43,179.47,121.01,NA,NA,NA,NA,0.573936689438719,0,WET,12,378,DRO.ARPE.D,0.674263108040341,146.635084784698,124.35434501588,22.2807397688182,0.151946853657381,84.8053146342619
DRO,724,244.73,ARPE,D,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,160.78,1,0,NA,NA,3.43,158.69,98.77,NA,NA,NA,NA,0.573936689438719,0,WET,12,378,DRO.ARPE.D,0.622408469342744,140.459526006338,100.070833700926,40.3886923054113,0.287546836115544,71.2453163884456
DRO,725,280.82,ARPE,A,TI,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,168.81,5,0.26,143.69,2,4.8,NA,2.67,4.966,136.91,108.604,3.094,NA,1.674,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.A,0.793251040829742,161.172901128181,113.982242056826,47.1906590713554,0.292795244988639,70.7204755011361
DRO,726,260.58,ARPE,A,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,143.06,5,0.3,139.61,1,0,NA,NA,4.34,134.93,112.76,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.A,0.835692581338472,149.556422533941,116.671041280664,32.8853812532773,0.219886118537063,78.0113881462937
DRO,727,290.06,ARPE,B,TI,6,2018-06-06,2021-12-06,1,0,1,1,1,NA,NA,0,2,0,140.29,5,0.21,85.29,3,2.89,NA,NA,6.3477,78.12,45.514,1.704,NA,NA,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.B,0.582616487455197,166.476076138595,49.6913602150538,116.784715923541,0.701510503084631,29.8489496915369
DRO,728,276.2,ARPE,B,TE,6,2018-06-06,2021-12-06,0,0,1,0,1,NA,NA,0,2,0,97.04,5,0.25,82.43,2,0,NA,NA,3.1451,78.92,58.384,0,NA,NA,NA,0.573936689438719,0,DRY,42,1279,DRO.ARPE.B,0.739787126203751,158.521313622974,60.9806528129752,97.540660809999,0.615315748909254,38.4684251090746
DRO,729,278.93,ARPE,E,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,136.34,5,0.25,148.5,1,0,NA,NA,3.74,141.62,106.42,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.E,0.751447535658805,160.088160785142,111.589959045333,48.4982017398093,0.302946835680746,69.7053164319254
DRO,730,316.65,ARPE,E,TE,6,2018-06-06,2021-12-07,1,0,1,1,1,NA,NA,0,3,0,182.86,5,0.3,116.91,2A,26.83,NA,NA,4.1881,109.7,71.084,18.444,NA,NA,NA,0.573936689438719,0,DRY,42,1280,DRO.ARPE.E,0.647985414767548,181.73705271077,75.755974840474,105.981077870296,0.583156138440092,41.6843861559908
DRO,731,337.17,ARPE,C,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,198.29,5,0.3,202.43,1,0,NA,NA,3.66,197.79,154.22,NA,NA,NA,NA,0.573936689438719,0,DRY,18,545,DRO.ARPE.C,0.779715860255827,193.514233578053,157.837881591587,35.6763519864658,0.184360350795984,81.5639649204016
DRO,732,326.79,ARPE,C,TE,6,2018-06-06,2021-12-07,1,0,1,0,1,NA,NA,0,2,0,190.85,5,0.3,79.38,2,44.72,NA,NA,3.5941,73.37,35.774,25.464,NA,NA,NA,0.573936689438719,0,DRY,42,1280,DRO.ARPE.C,0.487583480986779,187.556770741679,38.7043767207305,148.852394020948,0.793639138871516,20.6360861128484
DRO,733,326.79,ARPE,D,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,1,0,200.89,5,0.33,173.92,2,0,0,0,4.6,170.48,114.26,0,0,0,F,0.573936689438719,0,WET,36,1098,DRO.ARPE.D,0.67022524636321,187.556770741679,116.565574847489,70.9911958941896,0.378505108685015,62.1494891314985
DRO,734,335.34,ARPE,D,TE,5,2018-06-06,2021-06-08,1,0,1,1,1,0,NA,0,1,0,190.77,5,0.32,175.93,2,0,0,0,9.34,165.44,106.63,0,0,0,F,0.573936689438719,0,WET,36,1098,DRO.ARPE.D,0.644523694390716,192.46392943638,113.391053554159,79.0728758822214,0.410845170384819,58.9154829615181
DRO,735,331.33,ARPE,A,TI,5,2018-06-06,2021-06-08,0,0,1,1,1,0,NA,0,3,0,230.26,5,0.31,184.36,3,30.81,0,0,16.04,169.02,43.51,10.68,0,0,F,0.573936689438719,0,WET,36,1098,DRO.ARPE.A,0.257425156786179,190.162443311731,47.4589019051,142.703541406631,0.750429679601344,24.9570320398657
DRO,736,343.32,ARPE,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,271.33,1,0,NA,NA,5.38,263.97,166.93,NA,NA,NA,NA,0.573936689438719,0,WET,12,378,DRO.ARPE.A,0.632382467704663,197.043944218101,171.584334962306,25.4596092557947,0.129207773204207,87.0792226795793
DRO,737,335.81,ARPE,B,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,181.34,5,0.29,191.37,1,0,NA,NA,7.37,186.79,144.57,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.B,0.773970769313132,192.733679680416,148.114786123454,44.6188935569621,0.231505430866818,76.8494569133182
DRO,738,344.3,ARPE,B,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,198.41,5,0.3,194.88,1,0,NA,NA,3.67,189.73,156.68,NA,NA,NA,NA,0.573936689438719,0,DRY,18,544,DRO.ARPE.B,0.825805091445739,197.606402173751,160.932896220946,36.6735059528054,0.185588652742937,81.4411347257063
